Order_ID;Order_Date_Year;Order_Date_Month;Order_Date_Day;Order_Price_Total;Customer_Name;Customer_Country;Product_Name;Product_Category;Product_Order_Unit_Price;Product_Order_Quantity;Product_Order_Price_Total
10852;2009;6;2-6-2009;2984.00;Rattlesnake Canyon Grocery;USA;Chang;Beverages;19.00;15;285.00
10852;2009;6;2-6-2009;2984.00;Rattlesnake Canyon Grocery;USA;Tarte au sucre;Confections;49.30;50;2465.00
10852;2009;6;2-6-2009;2984.00;Rattlesnake Canyon Grocery;USA;Alice Mutton;Meat/Poultry;39.00;6;234.00
10848;2009;5;30-5-2009;931.50;Consolidated Holdings;UK;Chef Anton's Gumbo Mix;Condiments;21.35;30;640.50
10848;2009;5;30-5-2009;931.50;Consolidated Holdings;UK;Mishi Kobe Niku;Meat/Poultry;97.00;3;291.00
10849;2009;5;30-5-2009;1052.14;K�niglich Essen;Germany;Aniseed Syrup;Condiments;10.00;49;490.00
10849;2009;5;30-5-2009;1052.14;K�niglich Essen;Germany;Gumb�r Gummib�rchen;Confections;31.23;18;562.14
10850;2009;5;30-5-2009;740.00;Victuailles en stock;France;Outback Lager;Beverages;15.00;30;450.00
10850;2009;5;30-5-2009;740.00;Victuailles en stock;France;NuNuCa Nu�-Nougat-Creme;Confections;14.00;20;280.00
10850;2009;5;30-5-2009;740.00;Victuailles en stock;France;Geitost;Dairy Products;2.50;4;10.00
10846;2009;5;29-5-2009;1112.00;Supr�mes d�lices;Belgium;Outback Lager;Beverages;15.00;30;450.00
10846;2009;5;29-5-2009;1112.00;Supr�mes d�lices;Belgium;Chef Anton's Cajun Seasoning;Condiments;22.00;21;462.00
10846;2009;5;29-5-2009;1112.00;Supr�mes d�lices;Belgium;Longlife Tofu;Produce;10.00;20;200.00
10847;2009;5;29-5-2009;6164.90;Save-a-lot Markets;USA;Chai;Beverages;18.00;80;1440.00
10847;2009;5;29-5-2009;6164.90;Save-a-lot Markets;USA;Teatime Chocolate Biscuits;Confections;9.20;12;110.40
10847;2009;5;29-5-2009;6164.90;Save-a-lot Markets;USA;Camembert Pierrot;Dairy Products;34.00;45;1530.00
10847;2009;5;29-5-2009;6164.90;Save-a-lot Markets;USA;Fl�temysost;Dairy Products;21.50;55;1182.50
10847;2009;5;29-5-2009;6164.90;Save-a-lot Markets;USA;Gravad lax;Seafood;26.00;60;1560.00
10847;2009;5;29-5-2009;6164.90;Save-a-lot Markets;USA;R�gede sild;Seafood;9.50;36;342.00
10843;2009;5;28-5-2009;212.00;Victuailles en stock;France;Manjimup Dried Apples;Produce;53.00;4;212.00
10844;2009;5;28-5-2009;735.00;Piccolo und mehr;Austria;Gustaf's Kn�ckebr�d;Grains/Cereals;21.00;35;735.00
10845;2009;5;28-5-2009;4059.00;QUICK-Stop;Germany;Steeleye Stout;Beverages;18.00;25;450.00
10845;2009;5;28-5-2009;4059.00;QUICK-Stop;Germany;Tunnbr�d;Grains/Cereals;9.00;70;630.00
10845;2009;5;28-5-2009;4059.00;QUICK-Stop;Germany;Singaporean Hokkien Fried Mee;Grains/Cereals;14.00;42;588.00
10845;2009;5;28-5-2009;4059.00;QUICK-Stop;Germany;Wimmers gute Semmelkn�del;Grains/Cereals;33.25;48;1596.00
10845;2009;5;28-5-2009;4059.00;QUICK-Stop;Germany;Escargots de Bourgogne;Seafood;13.25;60;795.00
10841;2009;5;27-5-2009;4581.00;Supr�mes d�lices;Belgium;Original Frankfurter gr�ne So�e;Condiments;13.00;15;195.00
10841;2009;5;27-5-2009;4581.00;Supr�mes d�lices;Belgium;Raclette Courdavault;Dairy Products;55.00;50;2750.00
10841;2009;5;27-5-2009;4581.00;Supr�mes d�lices;Belgium;Gnocchi di nonna Alice;Grains/Cereals;38.00;30;1140.00
10841;2009;5;27-5-2009;4581.00;Supr�mes d�lices;Belgium;Ikura;Seafood;31.00;16;496.00
10842;2009;5;27-5-2009;975.00;Tortuga Restaurante;Mexico;Ipoh Coffee;Beverages;46.00;5;230.00
10842;2009;5;27-5-2009;975.00;Tortuga Restaurante;Mexico;Outback Lager;Beverages;15.00;12;180.00
10842;2009;5;27-5-2009;975.00;Tortuga Restaurante;Mexico;Scottish Longbreads;Confections;12.50;20;250.00
10842;2009;5;27-5-2009;975.00;Tortuga Restaurante;Mexico;Queso Cabrales;Dairy Products;21.00;15;315.00
10838;2009;5;26-5-2009;2584.50;LINO-Delicateses;Venezuela;Chai;Beverages;18.00;4;72.00
10838;2009;5;26-5-2009;2584.50;LINO-Delicateses;Venezuela;Carnarvon Tigers;Seafood;62.50;25;1562.50
10838;2009;5;26-5-2009;2584.50;LINO-Delicateses;Venezuela;Inlagd Sill;Seafood;19.00;50;950.00
10839;2009;5;26-5-2009;919.50;Tradi��o Hipermercados;Brazil;Mozzarella di Giovanni;Dairy Products;34.80;15;522.00
10839;2009;5;26-5-2009;919.50;Tradi��o Hipermercados;Brazil;Escargots de Bourgogne;Seafood;13.25;30;397.50
10840;2009;5;26-5-2009;264.00;LINO-Delicateses;Venezuela;Chartreuse verte;Beverages;18.00;10;180.00
10840;2009;5;26-5-2009;264.00;LINO-Delicateses;Venezuela;NuNuCa Nu�-Nougat-Creme;Confections;14.00;6;84.00
10836;2009;5;23-5-2009;4705.50;Ernst Handel;Austria;Steeleye Stout;Beverages;18.00;6;108.00
10836;2009;5;23-5-2009;4705.50;Ernst Handel;Austria;Camembert Pierrot;Dairy Products;34.00;60;2040.00
10836;2009;5;23-5-2009;4705.50;Ernst Handel;Austria;Gustaf's Kn�ckebr�d;Grains/Cereals;21.00;52;1092.00
10836;2009;5;23-5-2009;4705.50;Ernst Handel;Austria;Ravioli Angelo;Grains/Cereals;19.50;24;468.00
10836;2009;5;23-5-2009;4705.50;Ernst Handel;Austria;Wimmers gute Semmelkn�del;Grains/Cereals;33.25;30;997.50
10837;2009;5;23-5-2009;1254.00;Berglunds snabbk�p;Sweden;Lakkalik��ri;Beverages;18.00;21;378.00
10837;2009;5;23-5-2009;1254.00;Berglunds snabbk�p;Sweden;Zaanse koeken;Confections;9.50;40;380.00
10837;2009;5;23-5-2009;1254.00;Berglunds snabbk�p;Sweden;Konbu;Seafood;6.00;6;36.00
10837;2009;5;23-5-2009;1254.00;Berglunds snabbk�p;Sweden;Boston Crab Meat;Seafood;18.40;25;460.00
10833;2009;5;22-5-2009;1007.70;Ottilies K�seladen;Germany;Gorgonzola Telino;Dairy Products;12.50;9;112.50
10833;2009;5;22-5-2009;1007.70;Ottilies K�seladen;Germany;Perth Pasties;Meat/Poultry;32.80;9;295.20
10833;2009;5;22-5-2009;1007.70;Ottilies K�seladen;Germany;Uncle Bob's Organic Dried Pears;Produce;30.00;20;600.00
10834;2009;5;22-5-2009;1508.12;Tradi��o Hipermercados;Brazil;Th�ringer Rostbratwurst;Meat/Poultry;123.79;8;990.32
10834;2009;5;22-5-2009;1508.12;Tradi��o Hipermercados;Brazil;Nord-Ost Matjeshering;Seafood;25.89;20;517.80
10835;2009;5;22-5-2009;851.00;Alfreds Futterkiste;Germany;Original Frankfurter gr�ne So�e;Condiments;13.00;2;26.00
10835;2009;5;22-5-2009;851.00;Alfreds Futterkiste;Germany;Raclette Courdavault;Dairy Products;55.00;15;825.00
10831;2009;5;21-5-2009;2684.40;Sant� Gourmet;Norway;Steeleye Stout;Beverages;18.00;8;144.00
10831;2009;5;21-5-2009;2684.40;Sant� Gourmet;Norway;C�te de Blaye;Beverages;263.50;8;2108.00
10831;2009;5;21-5-2009;2684.40;Sant� Gourmet;Norway;Ipoh Coffee;Beverages;46.00;9;414.00
10831;2009;5;21-5-2009;2684.40;Sant� Gourmet;Norway;Teatime Chocolate Biscuits;Confections;9.20;2;18.40
10832;2009;5;21-5-2009;568.95;La maison d'Asie;France;Gula Malacca;Condiments;19.45;16;311.20
10832;2009;5;21-5-2009;568.95;La maison d'Asie;France;NuNuCa Nu�-Nougat-Creme;Confections;14.00;10;140.00
10832;2009;5;21-5-2009;568.95;La maison d'Asie;France;Wimmers gute Semmelkn�del;Grains/Cereals;33.25;3;99.75
10832;2009;5;21-5-2009;568.95;La maison d'Asie;France;Konbu;Seafood;6.00;3;18.00
10828;2009;5;20-5-2009;932.00;Rancho grande;Argentina;C�te de Blaye;Beverages;263.50;2;527.00
10828;2009;5;20-5-2009;932.00;Rancho grande;Argentina;Sir Rodney's Marmalade;Confections;81.00;5;405.00
10829;2009;5;20-5-2009;1764.00;Island Trading;UK;Chang;Beverages;19.00;10;190.00
10829;2009;5;20-5-2009;1764.00;Island Trading;UK;Northwoods Cranberry Sauce;Condiments;40.00;20;800.00
10829;2009;5;20-5-2009;1764.00;Island Trading;UK;Camembert Pierrot;Dairy Products;34.00;21;714.00
10829;2009;5;20-5-2009;1764.00;Island Trading;UK;Konbu;Seafood;6.00;10;60.00
10830;2009;5;20-5-2009;1974.00;Tradi��o Hipermercados;Brazil;Chartreuse verte;Beverages;18.00;28;504.00
10830;2009;5;20-5-2009;1974.00;Tradi��o Hipermercados;Brazil;Grandma's Boysenberry Spread;Condiments;25.00;6;150.00
10830;2009;5;20-5-2009;1974.00;Tradi��o Hipermercados;Brazil;Scottish Longbreads;Confections;12.50;24;300.00
10830;2009;5;20-5-2009;1974.00;Tradi��o Hipermercados;Brazil;Camembert Pierrot;Dairy Products;34.00;30;1020.00
10826;2009;5;19-5-2009;730.00;Blondel p�re et fils;France;Gorgonzola Telino;Dairy Products;12.50;35;437.50
10826;2009;5;19-5-2009;730.00;Blondel p�re et fils;France;Ravioli Angelo;Grains/Cereals;19.50;15;292.50
10827;2009;5;19-5-2009;843.00;Bon app';France;Chartreuse verte;Beverages;18.00;21;378.00
10827;2009;5;19-5-2009;843.00;Bon app';France;Ikura;Seafood;31.00;15;465.00
10823;2009;5;16-5-2009;3107.50;LILA-Supermercado;Venezuela;Original Frankfurter gr�ne So�e;Condiments;13.00;15;195.00
10823;2009;5;16-5-2009;3107.50;LILA-Supermercado;Venezuela;Queso Cabrales;Dairy Products;21.00;20;420.00
10823;2009;5;16-5-2009;3107.50;LILA-Supermercado;Venezuela;Raclette Courdavault;Dairy Products;55.00;40;2200.00
10823;2009;5;16-5-2009;3107.50;LILA-Supermercado;Venezuela;Ravioli Angelo;Grains/Cereals;19.50;15;292.50
10824;2009;5;16-5-2009;250.80;Folk och f� HB;Sweden;Outback Lager;Beverages;15.00;9;135.00
10824;2009;5;16-5-2009;250.80;Folk och f� HB;Sweden;Jack's New England Clam Chowder;Seafood;9.65;12;115.80
10825;2009;5;16-5-2009;1030.76;Drachenblut Delikatessen;Germany;Gumb�r Gummib�rchen;Confections;31.23;12;374.76
10825;2009;5;16-5-2009;1030.76;Drachenblut Delikatessen;Germany;Perth Pasties;Meat/Poultry;32.80;20;656.00
10821;2009;5;15-5-2009;678.00;Split Rail Beer & Ale;USA;Steeleye Stout;Beverages;18.00;20;360.00
10821;2009;5;15-5-2009;678.00;Split Rail Beer & Ale;USA;Manjimup Dried Apples;Produce;53.00;6;318.00
10822;2009;5;15-5-2009;237.90;Trail's Head Gourmet Provisioners;USA;Outback Lager;Beverages;15.00;6;90.00
10822;2009;5;15-5-2009;237.90;Trail's Head Gourmet Provisioners;USA;Tarte au sucre;Confections;49.30;3;147.90
10818;2009;5;14-5-2009;833.00;Magazzini Alimentari Riuniti;Italy;Mascarpone Fabioli;Dairy Products;32.00;20;640.00
10818;2009;5;14-5-2009;833.00;Magazzini Alimentari Riuniti;Italy;Jack's New England Clam Chowder;Seafood;9.65;20;193.00
10819;2009;5;14-5-2009;477.00;Cactus Comidas para llevar;Argentina;Ipoh Coffee;Beverages;46.00;7;322.00
10819;2009;5;14-5-2009;477.00;Cactus Comidas para llevar;Argentina;Rh�nbr�u Klosterbier;Beverages;7.75;20;155.00
10820;2009;5;14-5-2009;1140.00;Rattlesnake Canyon Grocery;USA;Gnocchi di nonna Alice;Grains/Cereals;38.00;30;1140.00
10816;2009;5;13-5-2009;8891.00;Great Lakes Food Market;USA;C�te de Blaye;Beverages;263.50;30;7905.00
10816;2009;5;13-5-2009;8891.00;Great Lakes Food Market;USA;Tarte au sucre;Confections;49.30;20;986.00
10817;2009;5;13-5-2009;11490.70;K�niglich Essen;Germany;C�te de Blaye;Beverages;263.50;30;7905.00
10817;2009;5;13-5-2009;11490.70;K�niglich Essen;Germany;Gumb�r Gummib�rchen;Confections;31.23;40;1249.20
10817;2009;5;13-5-2009;11490.70;K�niglich Essen;Germany;Tarte au sucre;Confections;49.30;25;1232.50
10817;2009;5;13-5-2009;11490.70;K�niglich Essen;Germany;Boston Crab Meat;Seafood;18.40;60;1104.00
10813;2009;5;12-5-2009;648.00;Ricardo Adocicados;Brazil;Chang;Beverages;19.00;12;228.00
10813;2009;5;12-5-2009;648.00;Ricardo Adocicados;Brazil;Spegesild;Seafood;12.00;35;420.00
10814;2009;5;12-5-2009;2070.00;Victuailles en stock;France;Ipoh Coffee;Beverages;46.00;20;920.00
10814;2009;5;12-5-2009;2070.00;Victuailles en stock;France;Sirop d'�rable;Condiments;28.50;30;855.00
10814;2009;5;12-5-2009;2070.00;Victuailles en stock;France;Chocolade;Confections;12.75;8;102.00
10814;2009;5;12-5-2009;2070.00;Victuailles en stock;France;Jack's New England Clam Chowder;Seafood;9.65;20;193.00
10815;2009;5;12-5-2009;40.00;Save-a-lot Markets;USA;Geitost;Dairy Products;2.50;16;40.00
10811;2009;5;9-5-2009;852.00;LINO-Delicateses;Venezuela;Teatime Chocolate Biscuits;Confections;9.20;15;138.00
10811;2009;5;9-5-2009;852.00;LINO-Delicateses;Venezuela;Tunnbr�d;Grains/Cereals;9.00;18;162.00
10811;2009;5;9-5-2009;852.00;LINO-Delicateses;Venezuela;Boston Crab Meat;Seafood;18.40;30;552.00
10812;2009;5;9-5-2009;1852.00;Reggiani Caseifici;Italy;Original Frankfurter gr�ne So�e;Condiments;13.00;20;260.00
10812;2009;5;9-5-2009;1852.00;Reggiani Caseifici;Italy;Gorgonzola Telino;Dairy Products;12.50;16;200.00
10812;2009;5;9-5-2009;1852.00;Reggiani Caseifici;Italy;Mozzarella di Giovanni;Dairy Products;34.80;40;1392.00
10808;2009;5;8-5-2009;1660.00;Old World Delicatessen;USA;Lakkalik��ri;Beverages;18.00;50;900.00
10808;2009;5;8-5-2009;1660.00;Old World Delicatessen;USA;Gnocchi di nonna Alice;Grains/Cereals;38.00;20;760.00
10809;2009;5;8-5-2009;140.00;Wellington Importadora;Brazil;Filo Mix;Grains/Cereals;7.00;20;140.00
10810;2009;5;8-5-2009;187.00;Laughing Bacchus Wine Cellars;Canada;Outback Lager;Beverages;15.00;5;75.00
10810;2009;5;8-5-2009;187.00;Laughing Bacchus Wine Cellars;Canada;NuNuCa Nu�-Nougat-Creme;Confections;14.00;5;70.00
10810;2009;5;8-5-2009;187.00;Laughing Bacchus Wine Cellars;Canada;Konbu;Seafood;6.00;7;42.00
10806;2009;5;7-5-2009;572.10;Victuailles en stock;France;Chang;Beverages;19.00;20;380.00
10806;2009;5;7-5-2009;572.10;Victuailles en stock;France;Louisiana Fiery Hot Pepper Sauce;Condiments;21.05;2;42.10
10806;2009;5;7-5-2009;572.10;Victuailles en stock;France;Longlife Tofu;Produce;10.00;15;150.00
10807;2009;5;7-5-2009;18.40;Franchi SpA;Italy;Boston Crab Meat;Seafood;18.40;1;18.40
10803;2009;5;6-5-2009;1255.80;Wellington Importadora;Brazil;Teatime Chocolate Biscuits;Confections;9.20;24;220.80
10803;2009;5;6-5-2009;1255.80;Wellington Importadora;Brazil;NuNuCa Nu�-Nougat-Creme;Confections;14.00;15;210.00
10803;2009;5;6-5-2009;1255.80;Wellington Importadora;Brazil;Raclette Courdavault;Dairy Products;55.00;15;825.00
10804;2009;5;6-5-2009;2290.40;Seven Seas Imports;UK;Maxilaku;Confections;20.00;4;80.00
10804;2009;5;6-5-2009;2290.40;Seven Seas Imports;UK;R�ssle Sauerkraut;Produce;45.60;24;1094.40
10804;2009;5;6-5-2009;2290.40;Seven Seas Imports;UK;Ikura;Seafood;31.00;36;1116.00
10805;2009;5;6-5-2009;2775.00;The Big Cheese;USA;Sasquatch Ale;Beverages;14.00;10;140.00
10805;2009;5;6-5-2009;2775.00;The Big Cheese;USA;C�te de Blaye;Beverages;263.50;10;2635.00
10801;2009;5;5-5-2009;4035.80;B�lido Comidas preparadas;Spain;Alice Mutton;Meat/Poultry;39.00;40;1560.00
10801;2009;5;5-5-2009;4035.80;B�lido Comidas preparadas;Spain;Th�ringer Rostbratwurst;Meat/Poultry;123.79;20;2475.80
10802;2009;5;5-5-2009;3923.75;Simons bistro;Denmark;Tarte au sucre;Confections;49.30;5;246.50
10802;2009;5;5-5-2009;3923.75;Simons bistro;Denmark;P�t� chinois;Meat/Poultry;24.00;60;1440.00
10802;2009;5;5-5-2009;3923.75;Simons bistro;Denmark;Manjimup Dried Apples;Produce;53.00;30;1590.00
10802;2009;5;5-5-2009;3923.75;Simons bistro;Denmark;Nord-Ost Matjeshering;Seafood;25.89;25;647.25
10798;2009;5;2-5-2009;446.60;Island Trading;UK;Tarte au sucre;Confections;49.30;2;98.60
10798;2009;5;2-5-2009;446.60;Island Trading;UK;Mozzarella di Giovanni;Dairy Products;34.80;10;348.00
10799;2009;5;2-5-2009;1585.00;K�niglich Essen;Germany;Guaran� Fant�stica;Beverages;4.50;20;90.00
10799;2009;5;2-5-2009;1585.00;K�niglich Essen;Germany;Raclette Courdavault;Dairy Products;55.00;25;1375.00
10799;2009;5;2-5-2009;1585.00;K�niglich Essen;Germany;Konbu;Seafood;6.00;20;120.00
10800;2009;5;2-5-2009;1632.15;Seven Seas Imports;UK;Queso Cabrales;Dairy Products;21.00;50;1050.00
10800;2009;5;2-5-2009;1632.15;Seven Seas Imports;UK;Tourti�re;Meat/Poultry;7.45;7;52.15
10800;2009;5;2-5-2009;1632.15;Seven Seas Imports;UK;Manjimup Dried Apples;Produce;53.00;10;530.00
10796;2009;5;1-5-2009;2878.08;HILARI�N-Abastos;Venezuela;Gula Malacca;Condiments;19.45;10;194.50
10796;2009;5;1-5-2009;2878.08;HILARI�N-Abastos;Venezuela;Gumb�r Gummib�rchen;Confections;31.23;21;655.83
10796;2009;5;1-5-2009;2878.08;HILARI�N-Abastos;Venezuela;Gudbrandsdalsost;Dairy Products;36.00;24;864.00
10796;2009;5;1-5-2009;2878.08;HILARI�N-Abastos;Venezuela;Wimmers gute Semmelkn�del;Grains/Cereals;33.25;35;1163.75
10797;2009;5;1-5-2009;420.00;Drachenblut Delikatessen;Germany;Queso Cabrales;Dairy Products;21.00;20;420.00
10793;2009;4;30-4-2009;191.10;Around the Horn;UK;Filo Mix;Grains/Cereals;7.00;8;56.00
10793;2009;4;30-4-2009;191.10;Around the Horn;UK;Jack's New England Clam Chowder;Seafood;9.65;14;135.10
10794;2009;4;30-4-2009;393.45;Que Del�cia;Brazil;Tourti�re;Meat/Poultry;7.45;6;44.70
10794;2009;4;30-4-2009;393.45;Que Del�cia;Brazil;Tofu;Produce;23.25;15;348.75
10795;2009;4;30-4-2009;2499.25;Ernst Handel;Austria;Pavlova;Confections;17.45;65;1134.25
10795;2009;4;30-4-2009;2499.25;Ernst Handel;Austria;Alice Mutton;Meat/Poultry;39.00;35;1365.00
10791;2009;4;29-4-2009;1926.06;Frankenversand;Germany;Th�ringer Rostbratwurst;Meat/Poultry;123.79;14;1733.06
10791;2009;4;29-4-2009;1926.06;Frankenversand;Germany;Jack's New England Clam Chowder;Seafood;9.65;20;193.00
10792;2009;4;29-4-2009;399.85;Wolski  Zajazd;Poland;Chang;Beverages;19.00;10;190.00
10792;2009;4;29-4-2009;399.85;Wolski  Zajazd;Poland;Scottish Longbreads;Confections;12.50;15;187.50
10792;2009;4;29-4-2009;399.85;Wolski  Zajazd;Poland;Tourti�re;Meat/Poultry;7.45;3;22.35
10788;2009;4;28-4-2009;770.00;QUICK-Stop;Germany;Rh�nbr�u Klosterbier;Beverages;7.75;40;310.00
10788;2009;4;28-4-2009;770.00;QUICK-Stop;Germany;Teatime Chocolate Biscuits;Confections;9.20;50;460.00
10789;2009;4;28-4-2009;3687.00;Folies gourmandes;France;Steeleye Stout;Beverages;18.00;15;270.00
10789;2009;4;28-4-2009;3687.00;Folies gourmandes;France;Vegie-spread;Condiments;43.90;30;1317.00
10789;2009;4;28-4-2009;3687.00;Folies gourmandes;France;Scottish Longbreads;Confections;12.50;18;225.00
10789;2009;4;28-4-2009;3687.00;Folies gourmandes;France;Carnarvon Tigers;Seafood;62.50;30;1875.00
10790;2009;4;28-4-2009;850.00;Gourmet Lanchonetes;Brazil;Gnocchi di nonna Alice;Grains/Cereals;38.00;20;760.00
10790;2009;4;28-4-2009;850.00;Gourmet Lanchonetes;Brazil;Uncle Bob's Organic Dried Pears;Produce;30.00;3;90.00
10786;2009;4;25-4-2009;1913.85;Queen Cozinha;Brazil;Rh�nbr�u Klosterbier;Beverages;7.75;42;325.50
10786;2009;4;25-4-2009;1913.85;Queen Cozinha;Brazil;Northwoods Cranberry Sauce;Condiments;40.00;30;1200.00
10786;2009;4;25-4-2009;1913.85;Queen Cozinha;Brazil;Nord-Ost Matjeshering;Seafood;25.89;15;388.35
10787;2009;4;25-4-2009;2760.80;La maison d'Asie;France;Chang;Beverages;19.00;15;285.00
10787;2009;4;25-4-2009;2760.80;La maison d'Asie;France;Th�ringer Rostbratwurst;Meat/Poultry;123.79;20;2475.80
10783;2009;4;24-4-2009;1442.50;Hanari Carnes;Brazil;C�te de Blaye;Beverages;263.50;5;1317.50
10783;2009;4;24-4-2009;1442.50;Hanari Carnes;Brazil;Gorgonzola Telino;Dairy Products;12.50;10;125.00
10784;2009;4;24-4-2009;1650.00;Magazzini Alimentari Riuniti;Italy;Chartreuse verte;Beverages;18.00;2;36.00
10784;2009;4;24-4-2009;1650.00;Magazzini Alimentari Riuniti;Italy;Mozzarella di Giovanni;Dairy Products;34.80;30;1044.00
10784;2009;4;24-4-2009;1650.00;Magazzini Alimentari Riuniti;Italy;Inlagd Sill;Seafood;19.00;30;570.00
10785;2009;4;24-4-2009;387.50;GROSELLA-Restaurante;Venezuela;Rh�nbr�u Klosterbier;Beverages;7.75;10;77.50
10785;2009;4;24-4-2009;387.50;GROSELLA-Restaurante;Venezuela;Ikura;Seafood;31.00;10;310.00
10781;2009;4;23-4-2009;1132.35;Wartian Herkku;Finland;Gnocchi di nonna Alice;Grains/Cereals;38.00;20;760.00
10781;2009;4;23-4-2009;1132.35;Wartian Herkku;Finland;Tourti�re;Meat/Poultry;7.45;3;22.35
10781;2009;4;23-4-2009;1132.35;Wartian Herkku;Finland;Longlife Tofu;Produce;10.00;35;350.00
10782;2009;4;23-4-2009;12.50;Cactus Comidas para llevar;Argentina;Gorgonzola Telino;Dairy Products;12.50;1;12.50
10778;2009;4;22-4-2009;96.50;Berglunds snabbk�p;Sweden;Jack's New England Clam Chowder;Seafood;9.65;10;96.50
10779;2009;4;22-4-2009;1335.00;Morgenstern Gesundkost;Germany;Pavlova;Confections;17.45;20;349.00
10779;2009;4;22-4-2009;1335.00;Morgenstern Gesundkost;Germany;Tarte au sucre;Confections;49.30;20;986.00
10780;2009;4;22-4-2009;720.00;LILA-Supermercado;Venezuela;Outback Lager;Beverages;15.00;35;525.00
10780;2009;4;22-4-2009;720.00;LILA-Supermercado;Venezuela;Original Frankfurter gr�ne So�e;Condiments;13.00;15;195.00
10776;2009;4;21-4-2009;6984.50;Ernst Handel;Austria;Gorgonzola Telino;Dairy Products;12.50;16;200.00
10776;2009;4;21-4-2009;6984.50;Ernst Handel;Austria;Singaporean Hokkien Fried Mee;Grains/Cereals;14.00;12;168.00
10776;2009;4;21-4-2009;6984.50;Ernst Handel;Austria;Manjimup Dried Apples;Produce;53.00;120;6360.00
10776;2009;4;21-4-2009;6984.50;Ernst Handel;Austria;R�gede sild;Seafood;9.50;27;256.50
10777;2009;4;21-4-2009;280.00;Gourmet Lanchonetes;Brazil;Singaporean Hokkien Fried Mee;Grains/Cereals;14.00;20;280.00
10775;2009;4;18-4-2009;228.00;The Cracker Box;USA;Laughing Lumberjack Lager;Beverages;14.00;3;42.00
10775;2009;4;18-4-2009;228.00;The Cracker Box;USA;Ikura;Seafood;31.00;6;186.00
10773;2009;4;17-4-2009;2216.25;Ernst Handel;Austria;Rh�nbr�u Klosterbier;Beverages;7.75;7;54.25
10773;2009;4;17-4-2009;2216.25;Ernst Handel;Austria;Gorgonzola Telino;Dairy Products;12.50;70;875.00
10773;2009;4;17-4-2009;2216.25;Ernst Handel;Austria;Alice Mutton;Meat/Poultry;39.00;33;1287.00
10774;2009;4;17-4-2009;875.00;Folk och f� HB;Sweden;Louisiana Hot Spiced Okra;Condiments;17.00;50;850.00
10774;2009;4;17-4-2009;875.00;Folk och f� HB;Sweden;Gorgonzola Telino;Dairy Products;12.50;2;25.00
10771;2009;4;16-4-2009;344.00;Ernst Handel;Austria;Fl�temysost;Dairy Products;21.50;16;344.00
10772;2009;4;16-4-2009;3603.22;Lehmanns Marktstand;Germany;Raclette Courdavault;Dairy Products;55.00;25;1375.00
10772;2009;4;16-4-2009;3603.22;Lehmanns Marktstand;Germany;Th�ringer Rostbratwurst;Meat/Poultry;123.79;18;2228.22
10770;2009;4;15-4-2009;315.00;Hanari Carnes;Brazil;Queso Cabrales;Dairy Products;21.00;15;315.00
10768;2009;4;14-4-2009;1477.00;Around the Horn;UK;Gorgonzola Telino;Dairy Products;12.50;50;625.00
10768;2009;4;14-4-2009;1477.00;Around the Horn;UK;Camembert Pierrot;Dairy Products;34.00;15;510.00
10768;2009;4;14-4-2009;1477.00;Around the Horn;UK;Fl�temysost;Dairy Products;21.50;12;258.00
10768;2009;4;14-4-2009;1477.00;Around the Horn;UK;Gustaf's Kn�ckebr�d;Grains/Cereals;21.00;4;84.00
10769;2009;4;14-4-2009;1704.00;Vaffeljernet;Denmark;Sirop d'�rable;Condiments;28.50;20;570.00
10769;2009;4;14-4-2009;1704.00;Vaffeljernet;Denmark;Tarte au sucre;Confections;49.30;15;739.50
10769;2009;4;14-4-2009;1704.00;Vaffeljernet;Denmark;Filo Mix;Grains/Cereals;7.00;15;105.00
10769;2009;4;14-4-2009;1704.00;Vaffeljernet;Denmark;Jack's New England Clam Chowder;Seafood;9.65;30;289.50
10766;2009;4;11-4-2009;2310.00;Ottilies K�seladen;Germany;Chang;Beverages;19.00;40;760.00
10766;2009;4;11-4-2009;2310.00;Ottilies K�seladen;Germany;Scottish Longbreads;Confections;12.50;40;500.00
10766;2009;4;11-4-2009;2310.00;Ottilies K�seladen;Germany;Uncle Bob's Organic Dried Pears;Produce;30.00;35;1050.00
10767;2009;4;11-4-2009;28.00;Supr�mes d�lices;Belgium;Singaporean Hokkien Fried Mee;Grains/Cereals;14.00;2;28.00
10765;2009;4;10-4-2009;1684.00;QUICK-Stop;Germany;Louisiana Fiery Hot Pepper Sauce;Condiments;21.05;80;1684.00
10763;2009;4;9-4-2009;616.00;Folies gourmandes;France;Guaran� Fant�stica;Beverages;4.50;20;90.00
10763;2009;4;9-4-2009;616.00;Folies gourmandes;France;Sir Rodney's Scones;Confections;10.00;40;400.00
10763;2009;4;9-4-2009;616.00;Folies gourmandes;France;Gustaf's Kn�ckebr�d;Grains/Cereals;21.00;6;126.00
10764;2009;4;9-4-2009;2540.00;Ernst Handel;Austria;Chartreuse verte;Beverages;18.00;130;2340.00
10764;2009;4;9-4-2009;2540.00;Ernst Handel;Austria;Aniseed Syrup;Condiments;10.00;20;200.00
10761;2009;4;8-4-2009;629.50;Rattlesnake Canyon Grocery;USA;Rh�nbr�u Klosterbier;Beverages;7.75;18;139.50
10761;2009;4;8-4-2009;629.50;Rattlesnake Canyon Grocery;USA;NuNuCa Nu�-Nougat-Creme;Confections;14.00;35;490.00
